,Name,URLS
5885,Schmitt Gillenwater Kelly syndrome,/diseases/258/schmitt-gillenwater-kelly-syndrome
5886,"Radial hypoplasia, triphalangeal thumbs and hypospadias",/diseases/4626/radial-hypoplasia-triphalangeal-thumbs-and-hypospadias
5887,Radial ray agenesis,/diseases/225/radial-ray-agenesis
5888,WT limb blood syndrome,/diseases/39/wt-limb-blood-syndrome
5889,Radiation induced brachial plexopathy,/diseases/8565/radiation-induced-brachial-plexopathy
5890,Radiation induced cancer,/diseases/7519/radiation-induced-cancer
5891,Radio renal syndrome,/diseases/224/radio-renal-syndrome
5892,Radio-digito-facial dysplasia,/diseases/4629/radio-digito-facial-dysplasia
5893,Reactive angioendotheliomatosis,/diseases/9445/reactive-angioendotheliomatosis
5894,Rahman syndrome,/diseases/13422/rahman-syndrome
5895,ROHHAD,/diseases/10407/rohhad
5896,Rare lichen planus,/diseases/12344/rare-lichen-planus
5897,Tumor of cranial and spinal nerves,/diseases/12697/tumor-of-cranial-and-spinal-nerves
5898,Rasmussen encephalitis,/diseases/7527/rasmussen-encephalitis
5899,Rat bite fever,/diseases/9557/rat-bite-fever
5900,Renal cell carcinoma 4,/diseases/8417/renal-cell-carcinoma-4
5901,Retinal cone dystrophy 4,/diseases/10650/retinal-cone-dystrophy-4
5902,Rhizomelic chondrodysplasia punctata type 1,/diseases/6049/rhizomelic-chondrodysplasia-punctata-type-1
5903,Refractory cytopenia with unilineage dysplasia,/diseases/11012/refractory-cytopenia-with-unilineage-dysplasia
5904,Reversible cerebral vasoconstriction syndrome,/diseases/12768/reversible-cerebral-vasoconstriction-syndrome
5905,Rosai-Dorfman disease,/diseases/7588/rosai-dorfman-disease
5906,Refsum disease with increased pipecolic acidemia,/diseases/4371/refsum-disease-with-increased-pipecolic-acidemia
5907,Recombinant chromosome 8 syndrome,/diseases/9698/recombinant-chromosome-8-syndrome
5908,Summitt syndrome,/diseases/127/summitt-syndrome
5909,"Rectal cancer, childhood",/diseases/9375/rectal-cancer-childhood
5910,Recurrent peripheral facial palsy,/diseases/4645/recurrent-peripheral-facial-palsy
5911,Shapiro syndrome,/diseases/4815/shapiro-syndrome
5912,Red skin pigment anomaly of New Guinea,/diseases/9757/red-skin-pigment-anomaly-of-new-guinea
5913,Reducing body myopathy,/diseases/12162/reducing-body-myopathy
5914,Reductional transverse limb defects,/diseases/4646/reductional-transverse-limb-defects
5915,Reese retinal dysplasia,/diseases/10566/reese-retinal-dysplasia
5916,Renal adysplasia dominant type,/diseases/4651/renal-adysplasia-dominant-type
5917,Renal agenesis,/diseases/9228/renal-agenesis
5918,Renal agenesis meningomyelocele mullerian defect,/diseases/4654/renal-agenesis-meningomyelocele-mullerian-defect
5919,Renal caliceal diverticuli deafness,/diseases/4655/renal-caliceal-diverticuli-deafness
5920,"Renal carcinoma, familial",/diseases/4656/renal-carcinoma-familial
5921,Renal dysplasia diffuse autosomal recessive,/diseases/4657/renal-dysplasia-diffuse-autosomal-recessive
5922,Renal dysplasia-limb defects syndrome,/diseases/5394/renal-dysplasia-limb-defects-syndrome
5923,Selig Benacerraf Greene syndrome,/diseases/4791/selig-benacerraf-greene-syndrome
5924,Renal genital middle ear anomalies,/diseases/4664/renal-genital-middle-ear-anomalies
5925,Renal glycosuria,/diseases/7548/renal-glycosuria
5926,Renal hypomagnesemia-6,/diseases/12155/renal-hypomagnesemia-6
5927,Transitional cell cancer of the renal pelvis and ureter,/diseases/9376/transitional-cell-cancer-of-the-renal-pelvis-and-ureter
5928,Renal rickets,/diseases/7551/renal-rickets
5929,Renal tubular acidosis,/diseases/7552/renal-tubular-acidosis
5930,"Renal tubular acidosis, distal",/diseases/4667/renal-tubular-acidosis-distal
5931,"Renal tubular acidosis, distal, type 4",/diseases/4671/renal-tubular-acidosis-distal-type-4
5932,Renier Gabreels Jasper syndrome,/diseases/4672/renier-gabreels-jasper-syndrome
5933,Renoanogenital syndrome,/diseases/4673/renoanogenital-syndrome
5934,Renoprival hypertension,/diseases/7555/renoprival-hypertension
5935,Reticuloendotheliosis,/diseases/7559/reticuloendotheliosis
5936,Reticulohistiocytoma,/diseases/12967/reticulohistiocytoma
5937,Retinal dysplasia X-linked,/diseases/4680/retinal-dysplasia-x-linked
5938,Retinal telangiectasia hypogammaglobulinemia,/diseases/4681/retinal-telangiectasia-hypogammaglobulinemia
5939,Retinis pigmentosa deafness hypogenitalism,/diseases/4682/retinis-pigmentosa-deafness-hypogenitalism
5940,Retinitis pigmentosa-deafness syndrome,/diseases/4684/retinitis-pigmentosa-deafness-syndrome
5941,"Usher syndrome, type 1",/diseases/5435/usher-syndrome-type-1
5942,RHYNS syndrome,/diseases/9681/rhyns-syndrome
5943,Susac syndrome,/diseases/7713/susac-syndrome
5944,Retinohepatoendocrinologic syndrome,/diseases/4685/retinohepatoendocrinologic-syndrome
5945,Retinopathy anemia CNS anomalies,/diseases/4686/retinopathy-anemia-cns-anomalies
5946,Retinopathy aplastic anemia neurological abnormalities,/diseases/4687/retinopathy-aplastic-anemia-neurological-abnormalities
5947,Retinopathy of prematurity,/diseases/5695/retinopathy-of-prematurity
5948,Reynolds Neri Hermann syndrome,/diseases/4696/reynolds-neri-hermann-syndrome
5949,Rh deficiency syndrome,/diseases/12916/rh-deficiency-syndrome
5950,Rhabditida Infections,/diseases/8203/rhabditida-infections
5951,Rhabdomyomatous mesenchymal hamartoma,/diseases/10370/rhabdomyomatous-mesenchymal-hamartoma
5952,Rheumatoid nodulosis,/diseases/9625/rheumatoid-nodulosis
5953,Rheumatoid vasculitis,/diseases/7577/rheumatoid-vasculitis
5954,"Rhizomelic dysplasia, scoliosis, and retinitis pigmentosa",/diseases/9968/rhizomelic-dysplasia-scoliosis-and-retinitis-pigmentosa
5955,Rhizomelic pseudopolyarthritis,/diseases/4704/rhizomelic-pseudopolyarthritis
5956,Richieri Costa Orquizas syndrome,/diseases/4717/richieri-costa-orquizas-syndrome
5957,Richieri Costa Pereira syndrome,/diseases/4718/richieri-costa-pereira-syndrome
5958,Richieri-Costa Colletto Otto syndrome,/diseases/4708/richieri-costa-colletto-otto-syndrome
5959,Richter syndrome,/diseases/7578/richter-syndrome
5960,Rienhoff syndrome,/diseases/12356/rienhoff-syndrome
5961,Right atrium familial dilatation,/diseases/4720/right-atrium-familial-dilatation
5962,Syndactyly type 3,/diseases/5088/syndactyly-type-3
5963,Rippling muscle disease,/diseases/9164/rippling-muscle-disease
5964,"Rippling muscle disease, 1",/diseases/9165/rippling-muscle-disease-1
5965,Rocky mountain spotted fever,/diseases/7585/rocky-mountain-spotted-fever
5966,Rufous oculocutaneous albinism,/diseases/9641/rufous-oculocutaneous-albinism
5967,Roch-Leri mesosomatous lipomatosis,/diseases/4733/roch-leri-mesosomatous-lipomatosis
5968,Rodini Richieri Costa syndrome,/diseases/4735/rodini-richieri-costa-syndrome
5969,Roifman syndrome,/diseases/9163/roifman-syndrome
5970,Rokitansky sequence,/diseases/4737/rokitansky-sequence
5971,Rombo syndrome,/diseases/4738/rombo-syndrome
5972,Rommen Mueller Sybert syndrome,/diseases/4739/rommen-mueller-sybert-syndrome
5973,Sporotrichosis,/diseases/7692/sporotrichosis
5974,Sonoda syndrome,/diseases/4905/sonoda-syndrome
5975,Severe combined immunodeficiency with sensitivity to ionizing radiation,/diseases/9987/severe-combined-immunodeficiency-with-sensitivity-to-ionizing-radiation
5976,Rud Syndrome,/diseases/9612/rud-syndrome
5977,Rumination disorder,/diseases/7594/rumination-disorder
5978,Russell-Silver syndrome,/diseases/4870/russell-silver-syndrome
5979,Ruvalcaba syndrome,/diseases/4748/ruvalcaba-syndrome
5980,Spinal muscular atrophy Ryukyuan type,/diseases/9646/spinal-muscular-atrophy-ryukyuan-type
5981,Stenotrophomonas maltophilia infection,/diseases/9772/stenotrophomonas-maltophilia-infection
5982,Saccharopinuria,/diseases/314/saccharopinuria
5983,Sacral hemangiomas multiple congenital abnormalities,/diseases/317/sacral-hemangiomas-multiple-congenital-abnormalities
5984,Sacral plexopathy,/diseases/7597/sacral-plexopathy
5985,Sacrococcygeal Teratoma,/diseases/319/sacrococcygeal-teratoma
5986,Severe achondroplasia with developmental delay and acanthosis nigricans,/diseases/9443/severe-achondroplasia-with-developmental-delay-and-acanthosis-nigricans
5987,Sudden Arrhythmia Death Syndrome,/diseases/9434/sudden-arrhythmia-death-syndrome
5988,Sakoda complex,/diseases/9695/sakoda-complex
5989,Woolly hair hypotrichosis everted lower lip and outstanding ears,/diseases/5594/woolly-hair-hypotrichosis-everted-lower-lip-and-outstanding-ears
5990,"Salivary gland cancer, adult",/diseases/9377/salivary-gland-cancer-adult
5991,"Salivary gland cancer, childhood",/diseases/9378/salivary-gland-cancer-childhood
5992,Salla disease,/diseases/4754/salla-disease
5993,Sammartino Decreccio syndrome,/diseases/150/sammartino-decreccio-syndrome
5994,Sandifer syndrome,/diseases/9684/sandifer-syndrome
5995,"Sensory ataxic neuropathy, dysarthria, and ophthalmoparesis",/diseases/9998/sensory-ataxic-neuropathy-dysarthria-and-ophthalmoparesis
5996,Sarcoidosis,/diseases/7607/sarcoidosis
5997,Sarcoma botryoides,/diseases/9398/sarcoma-botryoides
5998,Uterine sarcoma,/diseases/9383/uterine-sarcoma
5999,SARS,/diseases/9237/sars
6000,Saul Wilkes Stevenson syndrome,/diseases/161/saul-wilkes-stevenson-syndrome
6001,STING-associated vasculopathy with onset in infancy,/diseases/12357/sting-associated-vasculopathy-with-onset-in-infancy
6002,Say Meyer syndrome,/diseases/243/say-meyer-syndrome
6003,2-methylbutyryl-CoA dehydrogenase deficiency,/diseases/10322/2-methylbutyryl-coa-dehydrogenase-deficiency
6004,Spinocerebellar ataxia,/diseases/10748/spinocerebellar-ataxia
6005,Spinocerebellar ataxia 17,/diseases/10469/spinocerebellar-ataxia-17
6006,Spinocerebellar ataxia 10,/diseases/10474/spinocerebellar-ataxia-10
6007,Spinocerebellar ataxia 11,/diseases/10475/spinocerebellar-ataxia-11
6008,Spinocerebellar ataxia 12,/diseases/10476/spinocerebellar-ataxia-12
6009,Spinocerebellar ataxia 14,/diseases/9867/spinocerebellar-ataxia-14
6010,Spinocerebellar ataxia 15,/diseases/10477/spinocerebellar-ataxia-15
6011,Spinocerebellar ataxia 18,/diseases/9976/spinocerebellar-ataxia-18
6012,Spinocerebellar ataxia 19 and 22,/diseases/12365/spinocerebellar-ataxia-19-and-22
6013,Spinocerebellar ataxia 20,/diseases/9997/spinocerebellar-ataxia-20
6014,Spinocerebellar ataxia 21,/diseases/9999/spinocerebellar-ataxia-21
6015,Spinocerebellar ataxia 23,/diseases/9950/spinocerebellar-ataxia-23
6016,Spinocerebellar ataxia 25,/diseases/9996/spinocerebellar-ataxia-25
6017,Spinocerebellar ataxia 26,/diseases/9995/spinocerebellar-ataxia-26
6018,Spinocerebellar ataxia 28,/diseases/9951/spinocerebellar-ataxia-28
6019,Spinocerebellar ataxia 30,/diseases/4950/spinocerebellar-ataxia-30
6020,Spinocerebellar ataxia 31,/diseases/9975/spinocerebellar-ataxia-31
6021,Spinocerebellar ataxia 37,/diseases/12368/spinocerebellar-ataxia-37
6022,Spinocerebellar ataxia 4,/diseases/9970/spinocerebellar-ataxia-4
6023,Spinocerebellar ataxia 40,/diseases/12371/spinocerebellar-ataxia-40
6024,Spinocerebellar ataxia 5,/diseases/4953/spinocerebellar-ataxia-5
6025,Spinocerebellar ataxia type 6,/diseases/10351/spinocerebellar-ataxia-type-6
6026,Spinocerebellar ataxia 8,/diseases/4956/spinocerebellar-ataxia-8
6027,Spinocerebellar ataxia 9,/diseases/10481/spinocerebellar-ataxia-9
6028,Spinocerebellar ataxia autosomal recessive with axonal neuropathy,/diseases/10000/spinocerebellar-ataxia-autosomal-recessive-with-axonal-neuropathy
6029,X-linked dominant scapuloperoneal myopathy,/diseases/7608/x-linked-dominant-scapuloperoneal-myopathy
6030,Spinocerebellar ataxia autosomal recessive 4,/diseases/4952/spinocerebellar-ataxia-autosomal-recessive-4
6031,SCARF syndrome,/diseases/247/scarf-syndrome
6032,Superior semicircular canal dehiscence syndrome,/diseases/10993/superior-semicircular-canal-dehiscence-syndrome
6033,Schinzel Giedion syndrome,/diseases/117/schinzel-giedion-syndrome
6034,Ulnar-mammary syndrome,/diseases/118/ulnar-mammary-syndrome
6035,Schlegelberger Grote syndrome,/diseases/255/schlegelberger-grote-syndrome
6036,Schrander-Stumpel Theunissen Hulsmans syndrome,/diseases/256/schrander-stumpel-theunissen-hulsmans-syndrome
6037,Severe combined immunodeficiency,/diseases/7628/severe-combined-immunodeficiency
6038,Severe combined immunodeficiency due to complete RAG1/2 deficiency,/diseases/10339/severe-combined-immunodeficiency-due-to-complete-rag12-deficiency
6039,"Severe combined immunodeficiency, atypical",/diseases/9986/severe-combined-immunodeficiency-atypical
6040,X-linked severe combined immunodeficiency,/diseases/5618/x-linked-severe-combined-immunodeficiency
6041,"Small cell lung cancer, adult",/diseases/9344/small-cell-lung-cancer-adult
6042,"Small cell lung cancer,  childhood",/diseases/9345/small-cell-lung-cancer-childhood
6043,Scleritis,/diseases/12911/scleritis
6044,"Sclerocornea, Syndactyly, ambiguous genitalia",/diseases/164/sclerocornea-syndactyly-ambiguous-genitalia
6045,Scleroderma,/diseases/10308/scleroderma
6046,Sclerosing mucoepidermoid carcinoma with eosinophilia,/diseases/11978/sclerosing-mucoepidermoid-carcinoma-with-eosinophilia
6047,SCN1A-related seizure disorders,/diseases/12996/scn1a-related-seizure-disorders
6048,SCN2A related disorders,/diseases/13355/scn2a-related-disorders
6049,Scoliosis with unilateral unsegmented bar,/diseases/4773/scoliosis-with-unilateral-unsegmented-bar
6050,Spondylocarpotarsal synostosis syndrome,/diseases/4974/spondylocarpotarsal-synostosis-syndrome
6051,Syndactyly type 1,/diseases/5081/syndactyly-type-1
6052,"Sebaceous gland hyperplasia, familial presenile",/diseases/10031/sebaceous-gland-hyperplasia-familial-presenile
6053,Secernentea Infections,/diseases/8200/secernentea-infections
6054,Secondary adrenal insufficiency,/diseases/12735/secondary-adrenal-insufficiency
6055,Spondyloepiphyseal dysplasia tarda X-linked,/diseases/4985/spondyloepiphyseal-dysplasia-tarda-x-linked
6056,Spondyloepiphyseal dysplasia congenita,/diseases/4987/spondyloepiphyseal-dysplasia-congenita
6057,Subependymal giant cell astrocytoma,/diseases/10632/subependymal-giant-cell-astrocytoma
6058,Seizures benign familial neonatal recessive form,/diseases/4789/seizures-benign-familial-neonatal-recessive-form
6059,Seizures mental retardation hair dysplasia,/diseases/4790/seizures-mental-retardation-hair-dysplasia
6060,Selective IgM deficiency,/diseases/12547/selective-igm-deficiency
6061,Selenium poisoning,/diseases/7624/selenium-poisoning
6062,Spondyloenchondrodysplasia,/diseases/4978/spondyloenchondrodysplasia
6063,Semantic dementia,/diseases/10792/semantic-dementia
6064,Spondyloepimetaphyseal dysplasia Genevieve type,/diseases/10057/spondyloepimetaphyseal-dysplasia-genevieve-type
6065,Spondyloepimetaphyseal dysplasia Matrilin-3 related,/diseases/10611/spondyloepimetaphyseal-dysplasia-matrilin-3-related
6066,Spondyloepimetaphyseal dysplasia Shohat type,/diseases/4980/spondyloepimetaphyseal-dysplasia-shohat-type
6067,Spondyloepimetaphyseal dysplasia X-linked,/diseases/4979/spondyloepimetaphyseal-dysplasia-x-linked
6068,Spondyloepimetaphyseal dysplasia x-linked with mental deterioration,/diseases/4891/spondyloepimetaphyseal-dysplasia-x-linked-with-mental-deterioration
6069,"Spondyloepimetaphyseal dysplasia, Aggrecan type",/diseases/10513/spondyloepimetaphyseal-dysplasia-aggrecan-type
6070,Spondyloepimetaphyseal dysplasia joint laxity,/diseases/4982/spondyloepimetaphyseal-dysplasia-joint-laxity
6071,Testicular seminoma,/diseases/4792/testicular-seminoma
6072,Semmekrot Haraldsson Weemaes syndrome,/diseases/4793/semmekrot-haraldsson-weemaes-syndrome
6073,2-hydroxyethyl methacrylate sensitization,/diseases/8635/2-hydroxyethyl-methacrylate-sensitization
6074,Winkelman Bethge Pfeiffer syndrome,/diseases/5580/winkelman-bethge-pfeiffer-syndrome
6075,Sensory neuropathy type 1,/diseases/4798/sensory-neuropathy-type-1
6076,Sepiapterin reductase deficiency,/diseases/10365/sepiapterin-reductase-deficiency
6077,SERKAL syndrome,/diseases/10302/serkal-syndrome
6078,ZAP-70 deficiency,/diseases/387/zap-70-deficiency
6079,Severe congenital nemaline myopathy,/diseases/12821/severe-congenital-nemaline-myopathy
6080,Severe congenital neutropenia X-linked,/diseases/3981/severe-congenital-neutropenia-x-linked
6081,Severe infantile axonal neuropathy,/diseases/8170/severe-infantile-axonal-neuropathy
6082,Temple-Baraitser syndrome,/diseases/9441/temple-baraitser-syndrome
6083,X-linked intellectual disability - short stature – obesity,/diseases/345/x-linked-intellectual-disability---short-stature---obesity
6084,Sezary syndrome,/diseases/7629/sezary-syndrome
6085,Splenogonadal fusion limb defects micrognatia,/diseases/4963/splenogonadal-fusion-limb-defects-micrognatia
6086,Shaver's disease,/diseases/8358/shavers-disease
6087,Split hand foot malformation 1,/diseases/7685/split-hand-foot-malformation-1
6088,Split hand/foot malformation X-linked,/diseases/4968/split-handfoot-malformation-x-linked
6089,Shigellosis,/diseases/4818/shigellosis
6090,Shith Filkins syndrome,/diseases/4819/shith-filkins-syndrome
6091,Short bowel syndrome,/diseases/1502/short-bowel-syndrome
6092,Short broad great toe macrocranium,/diseases/4821/short-broad-great-toe-macrocranium
6093,Short limb dwarf edema iris coloboma,/diseases/4826/short-limb-dwarf-edema-iris-coloboma
6094,Wegmann Jones Smith syndrome,/diseases/389/wegmann-jones-smith-syndrome
6095,Spondyloepimetaphyseal dysplasia Sponastrime type,/diseases/4970/spondyloepimetaphyseal-dysplasia-sponastrime-type
6096,Short limbs abnormal face congenital heart disease,/diseases/4828/short-limbs-abnormal-face-congenital-heart-disease
6097,Short limbs subluxed knees cleft palate,/diseases/4829/short-limbs-subluxed-knees-cleft-palate
6098,Short ribs craniosynostosis polysyndactyly,/diseases/4836/short-ribs-craniosynostosis-polysyndactyly
6099,Short stature cranial hyperostosis hepatomegaly,/diseases/4840/short-stature-cranial-hyperostosis-hepatomegaly
6100,Short stature deafness neutrophil dysfunction,/diseases/4841/short-stature-deafness-neutrophil-dysfunction
6101,Short stature dysmorphic face pelvic scapula dysplasia,/diseases/4842/short-stature-dysmorphic-face-pelvic-scapula-dysplasia
6102,Short stature microcephaly seizures deafness,/diseases/4849/short-stature-microcephaly-seizures-deafness
6103,Short stature monodactylous ectrodactyly cleft palate,/diseases/4850/short-stature-monodactylous-ectrodactyly-cleft-palate
6104,Short stature prognathism short femoral necks,/diseases/4851/short-stature-prognathism-short-femoral-necks
6105,Short stature Robin sequence cleft mandible hand anomalies clubfoot,/diseases/4852/short-stature-robin-sequence-cleft-mandible-hand-anomalies-clubfoot
6106,Short stature talipes natal teeth,/diseases/4853/short-stature-talipes-natal-teeth
6107,Short stature valvular heart disease,/diseases/4854/short-stature-valvular-heart-disease
6108,Short stature with optic atrophy and Pelger-Huët anomaly syndrome,/diseases/10945/short-stature-with-optic-atrophy-and-pelger-huet-anomaly-syndrome
6109,Short stature wormian bones dextrocardia,/diseases/4856/short-stature-wormian-bones-dextrocardia
6110,Tonoki syndrome,/diseases/10219/tonoki-syndrome
6111,"Short stature, cranial hyperostosis, hepatomegaly and diabetes",/diseases/3082/short-stature-cranial-hyperostosis-hepatomegaly-and-diabetes
6112,Short-lasting unilateral neuralgiform headache attacks with cranial autonomic symptoms,/diseases/13497/short-lasting-unilateral-neuralgiform-headache-attacks-with-cranial-autonomic-symptoms
6113,SUNCT headache,/diseases/9257/sunct-headache
6114,Shoulder girdle defect mental retardation familial,/diseases/4860/shoulder-girdle-defect-mental-retardation-familial
6115,Shoulder and thorax deformity congenital heart disease,/diseases/4859/shoulder-and-thorax-deformity-congenital-heart-disease
6116,Shwartzman phenomenon,/diseases/7636/shwartzman-phenomenon
6117,Xanthogranulomatous sialadenitis,/diseases/9739/xanthogranulomatous-sialadenitis
6118,"Sialuria, French type",/diseases/4865/sialuria-french-type
6119,Sjogren syndrome,/diseases/10252/sjogren-syndrome
6120,Sickle delta beta thalassemia,/diseases/10819/sickle-delta-beta-thalassemia
6121,Sudden infant death with dysgenesis of the testes syndrome,/diseases/12382/sudden-infant-death-with-dysgenesis-of-the-testes-syndrome
6122,Sideroblastic anemia acquired,/diseases/7644/sideroblastic-anemia-acquired
6123,Siderosis,/diseases/7645/siderosis
6124,Sudden infant death syndrome,/diseases/7711/sudden-infant-death-syndrome
6125,Silvery hair syndrome,/diseases/4871/silvery-hair-syndrome
6126,Simian B virus infection,/diseases/7648/simian-b-virus-infection
6127,Simosa cranio facial syndrome,/diseases/4873/simosa-cranio-facial-syndrome
6128,Simultanagnosia,/diseases/11943/simultanagnosia
6129,Singh Chhaparwal Dhanda syndrome,/diseases/4876/singh-chhaparwal-dhanda-syndrome
6130,Single ventricular heart,/diseases/4878/single-ventricular-heart
6131,Sinus cancer,/diseases/7650/sinus-cancer
6132,Sinus node disease and myopia,/diseases/4880/sinus-node-disease-and-myopia
6133,Situs inversus,/diseases/4883/situs-inversus
6134,Situs inversus totalis with cystic dysplasia of kidneys and pancreas,/diseases/8567/situs-inversus-totalis-with-cystic-dysplasia-of-kidneys-and-pancreas
6135,Sjogren-Larsson-like syndrome,/diseases/4885/sjogren-larsson-like-syndrome
6136,"Sjogren's syndrome, juvenile, secondary to autoimmune disease",/diseases/8746/sjogrens-syndrome-juvenile-secondary-to-autoimmune-disease
6137,Toxic epidermal necrolysis,/diseases/7743/toxic-epidermal-necrolysis
6138,Skeletal dysplasia orofacial anomalies,/diseases/4888/skeletal-dysplasia-orofacial-anomalies
6139,Skeleto cardiac syndrome with thrombocytopenia,/diseases/4890/skeleto-cardiac-syndrome-with-thrombocytopenia
6140,Skin cancer,/diseases/10421/skin-cancer
6141,"Skin cancer, non melanoma, childhood",/diseases/9382/skin-cancer-non-melanoma-childhood
6142,Skin fragility-woolly hair-palmoplantar keratoderma syndrome,/diseases/5231/skin-fragility-woolly-hair-palmoplantar-keratoderma-syndrome
6143,"Trypanosomiasis, Human East-African",/diseases/7826/trypanosomiasis-human-east-african
6144,Slipped capital femoral epiphysis,/diseases/11001/slipped-capital-femoral-epiphysis
6145,Superior limbic keratoconjunctivitis,/diseases/10940/superior-limbic-keratoconjunctivitis
6146,Spinal muscular atrophy,/diseases/7674/spinal-muscular-atrophy
6147,Spinal muscular atrophy type 1 with congenital bone fractures,/diseases/4947/spinal-muscular-atrophy-type-1-with-congenital-bone-fractures
6148,"Small intestine cancer, childhood",/diseases/9386/small-intestine-cancer-childhood
6149,Smallpox,/diseases/7444/smallpox
6150,Systemic mastocytosis,/diseases/8616/systemic-mastocytosis
6151,Spondylometaphyseal dysplasia with bowed forearms and facial dysmorphism,/diseases/8719/spondylometaphyseal-dysplasia-with-bowed-forearms-and-facial-dysmorphism
6152,Spondylometaphyseal dysplasia with cone-rod dystrophy,/diseases/10647/spondylometaphyseal-dysplasia-with-cone-rod-dystrophy
6153,Spondylometaepiphyseal dysplasia short limb-hand type,/diseases/10616/spondylometaepiphyseal-dysplasia-short-limb-hand-type
6154,Smith McCort dysplasia,/diseases/10620/smith-mccort-dysplasia
6155,Snowflake vitreoretinal degeneration,/diseases/9706/snowflake-vitreoretinal-degeneration
6156,Snyder-Robinson syndrome,/diseases/5615/snyder-robinson-syndrome
6157,Soft tissue sarcoma,/diseases/4898/soft-tissue-sarcoma
6158,Soft tissue sarcoma childhood,/diseases/9380/soft-tissue-sarcoma-childhood
6159,Tetramelic monodactyly,/diseases/3707/tetramelic-monodactyly
6160,Stampe sorensen syndrome,/diseases/5001/stampe-sorensen-syndrome
6161,Sosby syndrome,/diseases/4906/sosby-syndrome
6162,Spastic angina with healthy coronary artery,/diseases/4909/spastic-angina-with-healthy-coronary-artery
6163,Spastic paraparesis,/diseases/4912/spastic-paraparesis
6164,Spastic paraplegia 12,/diseases/9586/spastic-paraplegia-12
6165,Spastic paraplegia 13,/diseases/9616/spastic-paraplegia-13
6166,Spastic paraplegia 14,/diseases/9589/spastic-paraplegia-14
6167,Spastic paraplegia 16,/diseases/9585/spastic-paraplegia-16
6168,Spastic paraplegia 19,/diseases/9588/spastic-paraplegia-19
6169,Spastic paraplegia 2,/diseases/4923/spastic-paraplegia-2
6170,Spastic paraplegia 24,/diseases/9296/spastic-paraplegia-24
6171,Spastic paraplegia 25,/diseases/9582/spastic-paraplegia-25
6172,Spastic paraplegia 26,/diseases/9587/spastic-paraplegia-26
6173,Spastic paraplegia 29,/diseases/9729/spastic-paraplegia-29
6174,Spastic paraplegia 3,/diseases/5041/spastic-paraplegia-3
6175,Spastic paraplegia 31,/diseases/10817/spastic-paraplegia-31
6176,Spastic paraplegia 5B,/diseases/4917/spastic-paraplegia-5b
6177,Spastic paraplegia 8,/diseases/9591/spastic-paraplegia-8
6178,Spastic paraplegia and distal muscle wasting caused by neuropathy target esterase gene mutation,/diseases/10293/spastic-paraplegia-and-distal-muscle-wasting-caused-by-neuropathy-target-esterase-gene-mutation
6179,Spastic paraplegia-epilepsy-intellectual disability syndrome,/diseases/4915/spastic-paraplegia-epilepsy-intellectual-disability-syndrome
6180,Spastic paraplegia-glaucoma-intellectual disability syndrome,/diseases/4931/spastic-paraplegia-glaucoma-intellectual-disability-syndrome
6181,Syndactyly type 2,/diseases/5087/syndactyly-type-2
6182,Spina bifida hypospadias,/diseases/4940/spina-bifida-hypospadias
6183,Spinal bulbar motor neuropathy,/diseases/7675/spinal-bulbar-motor-neuropathy
6184,Spinal shock,/diseases/7680/spinal-shock
6185,Spine rigid cardiomyopathy,/diseases/4948/spine-rigid-cardiomyopathy
6186,Spinocerebellar ataxia with dysmorphism,/diseases/4958/spinocerebellar-ataxia-with-dysmorphism
6187,Spinocerebellar degenerescence book type,/diseases/4961/spinocerebellar-degenerescence-book-type
6188,Spirochetes disease,/diseases/7682/spirochetes-disease
6189,Spirurida Infections,/diseases/8196/spirurida-infections
6190,Spitz nevus,/diseases/10412/spitz-nevus
6191,Splenic neoplasm,/diseases/7683/splenic-neoplasm
6192,Splenomegaly,/diseases/7684/splenomegaly
6193,Split hand split foot malformation autosomal recessive,/diseases/4965/split-hand-split-foot-malformation-autosomal-recessive
6194,Spondylarthropathy,/diseases/4971/spondylarthropathy
6195,Spondyloepimetaphyseal dysplasia with hypotrichosis,/diseases/10101/spondyloepimetaphyseal-dysplasia-with-hypotrichosis
6196,Spondyloepimetaphyseal dysplasia with multiple dislocations,/diseases/9866/spondyloepimetaphyseal-dysplasia-with-multiple-dislocations
6197,Spondyloepiphyseal dysplasia,/diseases/7687/spondyloepiphyseal-dysplasia
6198,"Spondylohypoplasia, arthrogryposis and popliteal pterygium",/diseases/4988/spondylohypoplasia-arthrogryposis-and-popliteal-pterygium
6199,Spondylometaphyseal dysplasia type A4,/diseases/458/spondylometaphyseal-dysplasia-type-a4
6200,Spondylometaphyseal dysplasia corner fracture type,/diseases/4991/spondylometaphyseal-dysplasia-corner-fracture-type
6201,Spondylometaphyseal dysplasia East-African type,/diseases/4992/spondylometaphyseal-dysplasia-east-african-type
6202,Spondylometaphyseal dysplasia X-linked,/diseases/8343/spondylometaphyseal-dysplasia-x-linked
6203,Spondyloperipheral dysplasia,/diseases/4994/spondyloperipheral-dysplasia
6204,Spondylospinal thoracic dysostosis,/diseases/10571/spondylospinal-thoracic-dysostosis
6205,Spontaneous coronary artery dissection,/diseases/10822/spontaneous-coronary-artery-dissection
6206,Spotted fever,/diseases/4998/spotted-fever
6207,Subcutaneous panniculitis-like T-cell lymphoma,/diseases/10193/subcutaneous-panniculitis-like-t-cell-lymphoma
6208,Sydenham's chorea,/diseases/7716/sydenhams-chorea
