,Name,URLS
2336,Martinez Monasterio Pinheiro syndrome,/diseases/3404/martinez-monasterio-pinheiro-syndrome
2337,Popliteal pterygium syndrome,/diseases/3242/popliteal-pterygium-syndrome
2338,Juberg-Hayward syndrome,/diseases/3060/juberg-hayward-syndrome
2339,Crane-Heise syndrome,/diseases/8428/crane-heise-syndrome
2340,Zlotogora syndrome,/diseases/375/zlotogora-syndrome
2341,Cleft lower lip cleft lateral canthi chorioretinal,/diseases/1386/cleft-lower-lip-cleft-lateral-canthi-chorioretinal
2342,Maumenee syndrome,/diseases/3419/maumenee-syndrome
2343,Cleft palate cardiac defect ectrodactyly,/diseases/1387/cleft-palate-cardiac-defect-ectrodactyly
2344,Cleft palate colobomata radial synostosis deafness,/diseases/1388/cleft-palate-colobomata-radial-synostosis-deafness
2345,Cleft palate heart disease polydactyly absent tibia,/diseases/1389/cleft-palate-heart-disease-polydactyly-absent-tibia
2346,Say syndrome,/diseases/162/say-syndrome
2347,Cleft palate lateral synechia syndrome,/diseases/1391/cleft-palate-lateral-synechia-syndrome
2348,Cleft palate short stature vertebral anomalies,/diseases/1392/cleft-palate-short-stature-vertebral-anomalies
2349,Cleft palate stapes fixation oligodontia,/diseases/1393/cleft-palate-stapes-fixation-oligodontia
2350,Cleft palate X-linked,/diseases/1394/cleft-palate-x-linked
2351,Seres-Santamaria Arimany Muniz syndrome,/diseases/4805/seres-santamaria-arimany-muniz-syndrome
2352,"Cleft palate, cardiac defects, and intellectual disability",/diseases/13480/cleft-palate-cardiac-defects-and-intellectual-disability
2353,Ho Kaufman Mcalister syndrome,/diseases/1266/ho-kaufman-mcalister-syndrome
2354,"Cleft palate, midfacial hypoplasia, triangular facies, and sensorineural hearing loss",/diseases/10063/cleft-palate-midfacial-hypoplasia-triangular-facies-and-sensorineural-hearing-loss
2355,Omphalocele cleft palate syndrome lethal,/diseases/4079/omphalocele-cleft-palate-syndrome-lethal
2356,Spina bifida,/diseases/7673/spina-bifida
2357,Yunis-Varon syndrome,/diseases/331/yunis-varon-syndrome
2358,Poikiloderma with neutropenia,/diseases/4085/poikiloderma-with-neutropenia
2359,Microphthalmia,/diseases/12085/microphthalmia
2360,Cutaneous larva migrans,/diseases/1629/cutaneous-larva-migrans
2361,Neuronal ceroid lipofuscinosis 9,/diseases/6618/neuronal-ceroid-lipofuscinosis-9
2362,Neuronal ceroid lipofuscinosis 2,/diseases/3045/neuronal-ceroid-lipofuscinosis-2
2363,Neuronal ceroid lipofuscinosis 3,/diseases/5897/neuronal-ceroid-lipofuscinosis-3
2364,Neuronal ceroid lipofuscinosis 5,/diseases/1223/neuronal-ceroid-lipofuscinosis-5
2365,Neuronal ceroid lipofuscinosis 6,/diseases/1224/neuronal-ceroid-lipofuscinosis-6
2366,Neuronal ceroid lipofuscinosis 7,/diseases/1220/neuronal-ceroid-lipofuscinosis-7
2367,"Omphalocele, exstrophy of the cloaca, imperforate anus, and spinal defects complex",/diseases/4080/omphalocele-exstrophy-of-the-cloaca-imperforate-anus-and-spinal-defects-complex
2368,Spina bifida occulta,/diseases/10787/spina-bifida-occulta
2369,CLOVES syndrome,/diseases/10939/cloves-syndrome
2370,Kozlowski Warren Fisher syndrome,/diseases/353/kozlowski-warren-fisher-syndrome
2371,Kleeblattschaedel syndrome,/diseases/3115/kleeblattschaedel-syndrome
2372,Thanatophoric dysplasia type 2,/diseases/1402/thanatophoric-dysplasia-type-2
2373,Coffin-Lowry syndrome,/diseases/6123/coffin-lowry-syndrome
2374,Talipes equinovarus,/diseases/5112/talipes-equinovarus
2375,Cluster headache,/diseases/10286/cluster-headache
2376,Cluttering,/diseases/9272/cluttering
2377,RNAse T2-deficient leukoencephalopathy,/diseases/13199/rnase-t2-deficient-leukoencephalopathy
2378,Combined malonic and methylmalonic aciduria,/diseases/10818/combined-malonic-and-methylmalonic-aciduria
2379,Congenital muscular dystrophy,/diseases/9138/congenital-muscular-dystrophy
2380,"Craniometaphyseal dysplasia, autosomal dominant",/diseases/1581/craniometaphyseal-dysplasia-autosomal-dominant
2381,"Craniometaphyseal dysplasia, autosomal recessive type",/diseases/1582/craniometaphyseal-dysplasia-autosomal-recessive-type
2382,"Myelocytic leukemia-like syndrome, familial, chronic",/diseases/10141/myelocytic-leukemia-like-syndrome-familial-chronic
2383,Congenital myasthenic syndrome,/diseases/11902/congenital-myasthenic-syndrome
2384,Slow-channel congenital myasthenic syndrome,/diseases/9895/slow-channel-congenital-myasthenic-syndrome
2385,Congenital myasthenic syndrome with episodic apnea,/diseases/9689/congenital-myasthenic-syndrome-with-episodic-apnea
2386,Hereditary motor and sensory neuropathy type 5,/diseases/9208/hereditary-motor-and-sensory-neuropathy-type-5
2387,Cutis marmorata telangiectatica congenita,/diseases/6228/cutis-marmorata-telangiectatica-congenita
2388,X-linked Charcot-Marie-Tooth disease,/diseases/12444/x-linked-charcot-marie-tooth-disease
2389,CMV antenatal infection,/diseases/1409/cmv-antenatal-infection
2390,Dermoids of cornea,/diseases/2580/dermoids-of-cornea
2391,Congenital nephrotic syndrome Finnish type,/diseases/1500/congenital-nephrotic-syndrome-finnish-type
2392,Neuroaxonal dystrophy renal tubular acidosis,/diseases/349/neuroaxonal-dystrophy-renal-tubular-acidosis
2393,Factor XII deficiency,/diseases/6558/factor-xii-deficiency
2394,Coarse face hypotonia constipation,/diseases/1412/coarse-face-hypotonia-constipation
2395,Pili torti,/diseases/4361/pili-torti
2396,COASY Protein-Associated Neurodegeneration ,/diseases/12571/coasy-protein-associated-neurodegeneration
2397,Coats disease,/diseases/6121/coats-disease
2398,Transcobalamin 1 deficiency,/diseases/5239/transcobalamin-1-deficiency
2399,Cobb syndrome,/diseases/11892/cobb-syndrome
2400,Lynch syndrome,/diseases/9905/lynch-syndrome
2401,Cocaine antenatal exposure,/diseases/1413/cocaine-antenatal-exposure
2402,Coccidioidomycosis,/diseases/9525/coccidioidomycosis
2403,Coccygodynia,/diseases/5168/coccygodynia
2404,Haim-Munk syndrome,/diseases/44/haim-munk-syndrome
2405,Cochleosaccular degeneration of the inner ear and progressive cataracts,/diseases/9418/cochleosaccular-degeneration-of-the-inner-ear-and-progressive-cataracts
2406,Cockayne syndrome,/diseases/6122/cockayne-syndrome
2407,Cockayne syndrome type II,/diseases/1420/cockayne-syndrome-type-ii
2408,Cockayne syndrome  type I,/diseases/1415/cockayne-syndrome-type-i
2409,Cockayne syndrome type III,/diseases/1417/cockayne-syndrome-type-iii
2410,May-Thurner syndrome,/diseases/12141/may-thurner-syndrome
2411,Cone-rod dystrophy X-linked 1,/diseases/10652/cone-rod-dystrophy-x-linked-1
2412,Cone-rod dystrophy X-linked 2,/diseases/1462/cone-rod-dystrophy-x-linked-2
2413,Coenzyme Q cytochrome c reductase deficiency of,/diseases/1419/coenzyme-q-cytochrome-c-reductase-deficiency-of
2414,Coenzyme Q10 deficiency,/diseases/10423/coenzyme-q10-deficiency
2415,Coffin syndrome 1,/diseases/8589/coffin-syndrome-1
2416,Coffin-Siris syndrome,/diseases/6124/coffin-siris-syndrome
2417,Epithelial  basement membrane corneal dystrophy,/diseases/9732/epithelial-basement-membrane-corneal-dystrophy
2418,Cogan's syndrome,/diseases/1421/cogans-syndrome
2419,Cogan-Reese syndrome,/diseases/6125/cogan-reese-syndrome
2420,Oculomotor apraxia Cogan type,/diseases/16/oculomotor-apraxia-cogan-type
2421,Cohen syndrome,/diseases/6126/cohen-syndrome
2422,Cohen Lockood Wyborney syndrome,/diseases/1423/cohen-lockood-wyborney-syndrome
2423,Proteus-like syndrome,/diseases/12801/proteus-like-syndrome
2424,Short limb dwarf lethal Colavita Kozlowski type,/diseases/4823/short-limb-dwarf-lethal-colavita-kozlowski-type
2425,Cold urticaria,/diseases/6131/cold-urticaria
2426,Cole disease ,/diseases/12384/cole-disease
2427,Collagen VI related muscular dystrophy ,/diseases/12705/collagen-vi-related-muscular-dystrophy
2428,Collagenous colitis,/diseases/6135/collagenous-colitis
2429,Collagenous gastritis,/diseases/10961/collagenous-gastritis
2430,Collins Pope syndrome,/diseases/1428/collins-pope-syndrome
2431,Collins Sakati syndrome,/diseases/1429/collins-sakati-syndrome
2432,Ichthyosis lamellar 1,/diseases/3170/ichthyosis-lamellar-1
2433,Colloid cysts of third ventricle,/diseases/9878/colloid-cysts-of-third-ventricle
2434,Coloboma of alar-nasal cartilages with telecanthus,/diseases/588/coloboma-of-alar-nasal-cartilages-with-telecanthus
2435,Coloboma of eye lens,/diseases/1433/coloboma-of-eye-lens
2436,Coloboma of iris,/diseases/1434/coloboma-of-iris
2437,Coloboma of optic nerve,/diseases/8502/coloboma-of-optic-nerve
2438,Renal coloboma syndrome,/diseases/4106/renal-coloboma-syndrome
2439,Coloboma of optic papilla,/diseases/1438/coloboma-of-optic-papilla
2440,Coloboma porencephaly hydronephrosis,/diseases/1439/coloboma-porencephaly-hydronephrosis
2441,Uveal coloboma-cleft lip and palate-intellectual disability,/diseases/1440/uveal-coloboma-cleft-lip-and-palate-intellectual-disability
2442,Colobomata unilobar lung heart defect,/diseases/1442/colobomata-unilobar-lung-heart-defect
2443,Colonic atresia,/diseases/1446/colonic-atresia
2444,Colonic malakoplakia,/diseases/6137/colonic-malakoplakia
2445,Familial colorectal cancer,/diseases/8533/familial-colorectal-cancer
2446,Colpocephaly,/diseases/10008/colpocephaly
2447,Colver Steer Godman syndrome,/diseases/1448/colver-steer-godman-syndrome
2448,Combarros Calleja Leno syndrome,/diseases/1449/combarros-calleja-leno-syndrome
2449,Raine syndrome,/diseases/282/raine-syndrome
2450,Methylmalonic acidemia with homocystinuria type cblF,/diseases/3584/methylmalonic-acidemia-with-homocystinuria-type-cblf
2451,Methylmalonic acidemia and homocysteinemia type cblX,/diseases/13137/methylmalonic-acidemia-and-homocysteinemia-type-cblx
2452,Molybdenum cofactor deficiency,/diseases/3705/molybdenum-cofactor-deficiency
2453,"Dendritic cell, monocyte, B lymphocyte, and natural killer lymphocyte deficiency",/diseases/10934/dendritic-cell-monocyte-b-lymphocyte-and-natural-killer-lymphocyte-deficiency
2454,Leukoencephalopathy with thalamus and brainstem involvement and high lactate,/diseases/13381/leukoencephalopathy-with-thalamus-and-brainstem-involvement-and-high-lactate
2455,Combined oxidative phosphorylation deficiency 16,/diseases/12892/combined-oxidative-phosphorylation-deficiency-16
2456,Combined oxidative phosphorylation deficiency,/diseases/12893/combined-oxidative-phosphorylation-deficiency
2457,"Combined pituitary hormone deficiencies, genetic forms",/diseases/10602/combined-pituitary-hormone-deficiencies-genetic-forms
2458,Sphingolipidosis,/diseases/7672/sphingolipidosis
2459,Nevus comedonicus,/diseases/13048/nevus-comedonicus
2460,Ichthyosis vulgaris,/diseases/6752/ichthyosis-vulgaris
2461,Common variable immunodeficiency,/diseases/6140/common-variable-immunodeficiency
2462,Osteogenesis imperfecta type IV,/diseases/8696/osteogenesis-imperfecta-type-iv
2463,HEC syndrome,/diseases/2620/hec-syndrome
2464,Compartment syndrome,/diseases/6141/compartment-syndrome
2465,Complement component 2 deficiency,/diseases/1452/complement-component-2-deficiency
2466,Complement component deficiency,/diseases/9526/complement-component-deficiency
2467,Complement component receptor 1,/diseases/1453/complement-component-receptor-1
2468,Complement receptor deficiency,/diseases/9527/complement-receptor-deficiency
2469,Ulnar hypoplasia lobster claw deformity of feet,/diseases/5400/ulnar-hypoplasia-lobster-claw-deformity-of-feet
2470,Familial LCAT deficiency,/diseases/4011/familial-lcat-deficiency
2471,Mevalonic aciduria,/diseases/3588/mevalonic-aciduria
2472,Mitochondrial complex I deficiency,/diseases/3908/mitochondrial-complex-i-deficiency
2473,Mitochondrial complex II deficiency,/diseases/5053/mitochondrial-complex-ii-deficiency
2474,Mitochondrial complex III deficiency,/diseases/8295/mitochondrial-complex-iii-deficiency
2475,Cytochrome c oxidase deficiency,/diseases/48/cytochrome-c-oxidase-deficiency
2476,Mitochondrial complex V deficiency,/diseases/1459/mitochondrial-complex-v-deficiency
2477,Holzgreve syndrome,/diseases/2728/holzgreve-syndrome
2478,Kifafa seizure disorder,/diseases/8420/kifafa-seizure-disorder
2479,Le Marec Bracq Picaud syndrome,/diseases/171/le-marec-bracq-picaud-syndrome
2480,Craniotelencephalic dysplasia,/diseases/1605/craniotelencephalic-dysplasia
2481,Complex regional pain syndrome,/diseases/4647/complex-regional-pain-syndrome
2482,Condensing osteitis of the clavicle,/diseases/10910/condensing-osteitis-of-the-clavicle
2483,Condrodisplasia punctata rizomélica,/diseases/13322/condrodisplasia-punctata-rizomelica
2484,Conductive deafness with malformed external ear,/diseases/1460/conductive-deafness-with-malformed-external-ear
2485,Thickened earlobes with conductive deafness from incus-stapes abnormalities,/diseases/2034/thickened-earlobes-with-conductive-deafness-from-incus-stapes-abnormalities
2486,Cone dystrophy,/diseases/11897/cone-dystrophy
2487,Retinal cone dystrophy 1,/diseases/3196/retinal-cone-dystrophy-1
2488,Retinal cone dystrophy 2,/diseases/10117/retinal-cone-dystrophy-2
2489,Retinal cone dystrophy 3B,/diseases/10649/retinal-cone-dystrophy-3b
2490,Retinal cone dystrophy 3A,/diseases/10648/retinal-cone-dystrophy-3a
2491,Cone dystrophy X-linked with tapetal-like sheen,/diseases/10119/cone-dystrophy-x-linked-with-tapetal-like-sheen
2492,Cone-rod dystrophy,/diseases/10790/cone-rod-dystrophy
2493,Cone-rod dystrophy 1,/diseases/10651/cone-rod-dystrophy-1
2494,Cone-rod dystrophy 2,/diseases/6145/cone-rod-dystrophy-2
2495,Cone-rod dystrophy 3,/diseases/10653/cone-rod-dystrophy-3
2496,Cone-rod dystrophy 5,/diseases/10655/cone-rod-dystrophy-5
2497,Cone-rod dystrophy 6,/diseases/10656/cone-rod-dystrophy-6
2498,Cone-rod dystrophy amelogenesis imperfecta,/diseases/1463/cone-rod-dystrophy-amelogenesis-imperfecta
2499,Cone-rod dystrophy X-linked 3,/diseases/10654/cone-rod-dystrophy-x-linked-3
2500,Unilateral absence of a pulmonary artery,/diseases/8741/unilateral-absence-of-a-pulmonary-artery
2501,Congenital absence of the sternocleidomastoid muscle,/diseases/9972/congenital-absence-of-the-sternocleidomastoid-muscle
2502,Mullerian aplasia,/diseases/7100/mullerian-aplasia
2503,17-alpha-hydroxylase deficiency,/diseases/1469/17-alpha-hydroxylase-deficiency
2504,Tricuspid atresia,/diseases/5274/tricuspid-atresia
2505,Reticular dysgenesis,/diseases/8625/reticular-dysgenesis
2506,Congenital amputation,/diseases/1471/congenital-amputation
2507,Congenital aneurysms of the great vessels,/diseases/1472/congenital-aneurysms-of-the-great-vessels
2508,Facio thoraco genital syndrome,/diseases/2228/facio-thoraco-genital-syndrome
2509,Isolated congenital megalocornea,/diseases/12648/isolated-congenital-megalocornea
2510,Hamanishi Ueba Tsuji syndrome,/diseases/2589/hamanishi-ueba-tsuji-syndrome
2511,Congenital aplastic anemia,/diseases/6149/congenital-aplastic-anemia
2512,Congenital arteriovenous shunt,/diseases/6150/congenital-arteriovenous-shunt
2513,Congenital articular rigidity,/diseases/1473/congenital-articular-rigidity
2514,Congenital benign spinal muscular atrophy dominant,/diseases/1474/congenital-benign-spinal-muscular-atrophy-dominant
2515,Dystelephalangy,/diseases/10059/dystelephalangy
2516,Tucker syndrome,/diseases/427/tucker-syndrome
2517,Congenital bronchobiliary fistula,/diseases/1475/congenital-bronchobiliary-fistula
2518,Congenital cardiovascular shunt,/diseases/6154/congenital-cardiovascular-shunt
2519,Microphthalmia with cataract 1,/diseases/9610/microphthalmia-with-cataract-1
2520,Crome syndrome,/diseases/1614/crome-syndrome
2521,"Granulomas, congenital cerebral",/diseases/8368/granulomas-congenital-cerebral
2522,Congenital contractures,/diseases/1477/congenital-contractures
2523,Windblown hand,/diseases/10276/windblown-hand
2524,Congenital vertical talus,/diseases/5488/congenital-vertical-talus
2525,Ramos Arroyo Clark syndrome,/diseases/4636/ramos-arroyo-clark-syndrome
2526,Small patella syndrome,/diseases/3030/small-patella-syndrome
2527,Congenital craniosynostosis maternal hyperthyroiditis,/diseases/1478/congenital-craniosynostosis-maternal-hyperthyroiditis
2528,Kaposiform Hemangioendothelioma,/diseases/3077/kaposiform-hemangioendothelioma
2529,Schwannomatosis,/diseases/4768/schwannomatosis
2530,Cystic adenomatoid malformation of lung,/diseases/6232/cystic-adenomatoid-malformation-of-lung
2531,Congenital cystic eye multiple ocular and intracranial anomalies,/diseases/1479/congenital-cystic-eye-multiple-ocular-and-intracranial-anomalies
2532,Congenital cytomegalovirus,/diseases/1480/congenital-cytomegalovirus
2533,Deafness with labyrinthine aplasia microtia and microdontia (LAMM),/diseases/10707/deafness-with-labyrinthine-aplasia-microtia-and-microdontia-lamm
2534,Congenital deafness with vitiligo and achalasia,/diseases/1705/congenital-deafness-with-vitiligo-and-achalasia
2535,Hereditary folate malabsorption,/diseases/12983/hereditary-folate-malabsorption
2536,"Thumb deformity, alopecia, pigmentation anomaly",/diseases/5199/thumb-deformity-alopecia-pigmentation-anomaly
2537,Congenital dislocation of the patella,/diseases/9692/congenital-dislocation-of-the-patella
2538,Hypercoagulability syndrome due to glycosylphosphatidylinositol deficiency,/diseases/9965/hypercoagulability-syndrome-due-to-glycosylphosphatidylinositol-deficiency
2539,Congenital dyserythropoietic anemia,/diseases/1999/congenital-dyserythropoietic-anemia
2540,Dysfibrinogenemia,/diseases/2004/dysfibrinogenemia
2541,Developmental dysplasia of hip,/diseases/6659/developmental-dysplasia-of-hip
2542,Congenital ectodermal dysplasia with hearing loss,/diseases/9723/congenital-ectodermal-dysplasia-with-hearing-loss
2543,Sprengel deformity,/diseases/7693/sprengel-deformity
2544,Tufting enteropathy,/diseases/10630/tufting-enteropathy
2545,Erythroderma lethal congenital,/diseases/2192/erythroderma-lethal-congenital
2546,Ectopia pupillae,/diseases/8490/ectopia-pupillae
2547,Linear porokeratosis,/diseases/9515/linear-porokeratosis
2548,Inherited hypoprothrombinemia,/diseases/2926/inherited-hypoprothrombinemia
2549,Factor XI deficiency,/diseases/9670/factor-xi-deficiency
2550,Factor XIII deficiency,/diseases/10766/factor-xiii-deficiency
2551,Microvillus inclusion disease,/diseases/7039/microvillus-inclusion-disease
2552,Congenital femoral deficiency,/diseases/1503/congenital-femoral-deficiency
2553,"Fibrinogen deficiency, congenital",/diseases/2320/fibrinogen-deficiency-congenital
2554,Congenital fibrosis of extraocular muscles,/diseases/12590/congenital-fibrosis-of-extraocular-muscles
2555,Gastroschisis,/diseases/8661/gastroschisis
2556,Foix Chavany Marie syndrome,/diseases/2351/foix-chavany-marie-syndrome
2557,Congenital generalized fibromatosis,/diseases/6163/congenital-generalized-fibromatosis
2558,Congenital generalized lipodystrophy type 3,/diseases/13389/congenital-generalized-lipodystrophy-type-3
2559,"Glutamine deficiency, congenital",/diseases/9848/glutamine-deficiency-congenital
2560,Congenital heart block,/diseases/6164/congenital-heart-block
2561,Orstavik Lindemann Solberg syndrome,/diseases/4166/orstavik-lindemann-solberg-syndrome
2562,Congenital heart disease ptosis hypodontia craniostosis,/diseases/1483/congenital-heart-disease-ptosis-hypodontia-craniostosis
2563,Congenital heart disease radio ulnar synostosis mental retardation,/diseases/1484/congenital-heart-disease-radio-ulnar-synostosis-mental-retardation
2564,Mehta Lewis Patton syndrome,/diseases/3450/mehta-lewis-patton-syndrome
2565,Congenital hepatic fibrosis,/diseases/6168/congenital-hepatic-fibrosis
2566,Milroy disease,/diseases/7220/milroy-disease
2567,"Nystagmus, hereditary vertical",/diseases/9604/nystagmus-hereditary-vertical
2568,Congenital herpes simplex,/diseases/1486/congenital-herpes-simplex
2569,Congenital human immunodeficiency virus,/diseases/10328/congenital-human-immunodeficiency-virus
2570,Congenital hydrocephalus,/diseases/6682/congenital-hydrocephalus
2571,Hydrocephalus obesity hypogonadism,/diseases/2775/hydrocephalus-obesity-hypogonadism
2572,Okamoto syndrome,/diseases/4064/okamoto-syndrome
2573,Macules hereditary congenital hypopigmented and hyperpigmented,/diseases/3347/macules-hereditary-congenital-hypopigmented-and-hyperpigmented
2574,Congenital hypothyroidism,/diseases/1487/congenital-hypothyroidism
2575,Congenital hypotrichosis milia,/diseases/1488/congenital-hypotrichosis-milia
2576,Ichthyosis congenita biliary atresia,/diseases/2948/ichthyosis-congenita-biliary-atresia
2577,"Congenital ichthyosis, microcephalus, quadriplegia",/diseases/1489/congenital-ichthyosis-microcephalus-quadriplegia
2578,Isolated growth hormone deficiency,/diseases/12556/isolated-growth-hormone-deficiency
2579,Isolated growth hormone deficiency type 1A,/diseases/7399/isolated-growth-hormone-deficiency-type-1a
2580,Hereditary sensory and autonomic neuropathy type V,/diseases/12328/hereditary-sensory-and-autonomic-neuropathy-type-v
2581,Intrinsic factor deficiency,/diseases/3024/intrinsic-factor-deficiency
2582,"Nail dysplasia, isolated congenital",/diseases/9761/nail-dysplasia-isolated-congenital
2583,Hereditary koilonychia,/diseases/9760/hereditary-koilonychia
2584,Lamellar ichthyosis,/diseases/10803/lamellar-ichthyosis
2585,Hashimoto-Pritzker syndrome,/diseases/2604/hashimoto-pritzker-syndrome
2586,Congenital laryngeal palsy,/diseases/12713/congenital-laryngeal-palsy
2587,Laryngomalacia,/diseases/6865/laryngomalacia
2588,Shwachman-Diamond syndrome,/diseases/4863/shwachman-diamond-syndrome
2589,Fibular hemimelia,/diseases/8659/fibular-hemimelia
2590,Lung agenesis,/diseases/9119/lung-agenesis
2591,Neonatal systemic lupus erythematosus,/diseases/9563/neonatal-systemic-lupus-erythematosus
2592,Congenital lymphedema,/diseases/3328/congenital-lymphedema
2593,Macroglossia,/diseases/3342/macroglossia
2594,Congenital tracheomalacia,/diseases/10515/congenital-tracheomalacia
2595,"Muscular dystrophy, congenital, megaconial type",/diseases/10317/muscular-dystrophy-congenital-megaconial-type
2596,Congenital megalo-ureter,/diseases/1492/congenital-megalo-ureter
2597,Schwartz Cohen-Addad Lambert syndrome,/diseases/253/schwartz-cohen-addad-lambert-syndrome
2598,Congenital mesoblastic nephroma,/diseases/1493/congenital-mesoblastic-nephroma
2599,Myasthenia gravis congenital,/diseases/98/myasthenia-gravis-congenital
2600,Congenital microcoria,/diseases/3635/congenital-microcoria
2601,Microgastria limb reduction defect,/diseases/3640/microgastria-limb-reduction-defect
2602,Congenital mitral malformation,/diseases/1495/congenital-mitral-malformation
2603,Congenital mitral stenosis,/diseases/1496/congenital-mitral-stenosis
2604,Congenital mumps,/diseases/1498/congenital-mumps
2605,Congenital muscular dystrophy type 1A,/diseases/3843/congenital-muscular-dystrophy-type-1a
2606,Congenital torticollis,/diseases/4908/congenital-torticollis
2607,Congenital myasthenic syndrome associated with acetylcholine receptor deficiency,/diseases/10108/congenital-myasthenic-syndrome-associated-with-acetylcholine-receptor-deficiency
2608,Multisystemic smooth muscle dysfunction syndrome,/diseases/12811/multisystemic-smooth-muscle-dysfunction-syndrome
2609,Native American myopathy,/diseases/8432/native-american-myopathy
2610,Congenital myotonic dystrophy,/diseases/9134/congenital-myotonic-dystrophy
2611,Congenital myxovirus,/diseases/1497/congenital-myxovirus
2612,Congenital nonhemolytic jaundice,/diseases/6177/congenital-nonhemolytic-jaundice
2613,"Neuropathy, congenital, with arthrogryposis multiplex",/diseases/10086/neuropathy-congenital-with-arthrogryposis-multiplex
2614,Pachyonychia congenita,/diseases/10753/pachyonychia-congenita
2615,Yorifuji Okuno syndrome,/diseases/347/yorifuji-okuno-syndrome
2616,Congenital pulmonary alveolar proteinosis,/diseases/4582/congenital-pulmonary-alveolar-proteinosis
2617,"Larynx, congenital partial atresia of",/diseases/3192/larynx-congenital-partial-atresia-of
2618,Factor VII deficiency,/diseases/2238/factor-vii-deficiency
2619,Developmental prosopagnosia,/diseases/10035/developmental-prosopagnosia
2620,Congenital pseudoarthrosis,/diseases/9722/congenital-pseudoarthrosis
2621,Vertebral fusion posterior lumbosacral blepharoptosis,/diseases/5487/vertebral-fusion-posterior-lumbosacral-blepharoptosis
2622,Congenital pulmonary lymphangiectasia,/diseases/9900/congenital-pulmonary-lymphangiectasia
2623,Congenital radioulnar synostosis,/diseases/10876/congenital-radioulnar-synostosis
2624,Nemaline myopathy,/diseases/12033/nemaline-myopathy
2625,Congenital rubella,/diseases/4744/congenital-rubella
2626,Scalp defects postaxial polydactyly,/diseases/241/scalp-defects-postaxial-polydactyly
2627,Costocoracoid ligament congenitally short,/diseases/1551/costocoracoid-ligament-congenitally-short
2628,Hereditary spherocytosis,/diseases/6639/hereditary-spherocytosis
2629,X-linked congenital stationary night blindness,/diseases/3995/x-linked-congenital-stationary-night-blindness
2630,Congenital stenosis of cervical medullary canal,/diseases/1504/congenital-stenosis-of-cervical-medullary-canal
2631,Sternal cleft,/diseases/5012/sternal-cleft
2632,Congenital sucrase-isomaltase deficiency,/diseases/7710/congenital-sucrase-isomaltase-deficiency
2633,Congenital sucrose isomaltose malabsorption,/diseases/6183/congenital-sucrose-isomaltose-malabsorption
2634,Worster Drought syndrome,/diseases/5598/worster-drought-syndrome
2635,Sohval Soffer syndrome,/diseases/4899/sohval-soffer-syndrome
2636,Congenital toxoplasmosis,/diseases/10326/congenital-toxoplasmosis
2637,Tracheal agenesis,/diseases/5233/tracheal-agenesis
2638,Congenital tracheal stenosis,/diseases/12008/congenital-tracheal-stenosis
2639,Mounier-Kuhn syndrome,/diseases/3793/mounier-kuhn-syndrome
2640,Penoscrotal transposition,/diseases/4273/penoscrotal-transposition
2641,Congenital unilateral pulmonary hypoplasia,/diseases/1507/congenital-unilateral-pulmonary-hypoplasia
2642,Congenital vagal hyperreflexivity,/diseases/1508/congenital-vagal-hyperreflexivity
2643,Congenital varicella syndrome,/diseases/45/congenital-varicella-syndrome
2644,Palatopharyngeal incompetence,/diseases/5470/palatopharyngeal-incompetence
2645,Warfarin syndrome,/diseases/8580/warfarin-syndrome
2646,Congenital Zika syndrome,/diseases/13441/congenital-zika-syndrome
2647,Congenitally corrected transposition of the great arteries,/diseases/1544/congenitally-corrected-transposition-of-the-great-arteries
2648,Fibrillary glomerulonephritis ,/diseases/12740/fibrillary-glomerulonephritis
2649,Supranuclear ocular palsy,/diseases/8403/supranuclear-ocular-palsy
2650,Conjunctival melanoma,/diseases/10744/conjunctival-melanoma
2651,Ligneous conjunctivitis,/diseases/6187/ligneous-conjunctivitis
2652,Conjunctivitis with Pseudomembrane,/diseases/8446/conjunctivitis-with-pseudomembrane
2653,Primary hyperaldosteronism,/diseases/7456/primary-hyperaldosteronism
2654,Marden-Walker syndrome,/diseases/6973/marden-walker-syndrome
2655,DFNB1,/diseases/1697/dfnb1
2656,"Renal dysplasia, retinal pigmentary dystrophy, cerebellar ataxia and skeletal dysplasia",/diseases/8600/renal-dysplasia-retinal-pigmentary-dystrophy-cerebellar-ataxia-and-skeletal-dysplasia
2657,Conotruncal heart malformations,/diseases/8189/conotruncal-heart-malformations
2658,Megaloblastic anemia due to dihydrofolate reductase deficiency,/diseases/11000/megaloblastic-anemia-due-to-dihydrofolate-reductase-deficiency
2659,Continuous muscle fiber activity hereditary,/diseases/1512/continuous-muscle-fiber-activity-hereditary
2660,Continuous spike-wave during slow sleep syndrome,/diseases/1513/continuous-spike-wave-during-slow-sleep-syndrome
2661,Marfan syndrome,/diseases/6975/marfan-syndrome
2662,Conversion disorder,/diseases/6191/conversion-disorder
2663,"Infantile convulsions and paroxysmal choreoathetosis, familial",/diseases/8553/infantile-convulsions-and-paroxysmal-choreoathetosis-familial
2664,Cryptogenic organizing pneumonia,/diseases/1620/cryptogenic-organizing-pneumonia
2665,"Copper deficiency, familial benign",/diseases/1522/copper-deficiency-familial-benign
2666,Menkes disease,/diseases/1521/menkes-disease
2667,Hereditary coproporphyria,/diseases/6619/hereditary-coproporphyria
2668,CoQ-responsive OXPHOS deficiency,/diseases/10240/coq-responsive-oxphos-deficiency
